,user_id,gender,occupation,zipcode,age_desc,occ_desc
5459,5460,MALE,4,02143,18-24,COLLEGE/GRAD STUDENT
5460,5461,MALE,0,94025,50-55,OTHER OR NOT SPECIFIED
5461,5462,MALE,17,89103,25-34,TECHNICIAN/ENGINEER
5462,5463,MALE,0,53202,35-44,OTHER OR NOT SPECIFIED
5463,5464,MALE,7,77079,35-44,EXECUTIVE/MANAGERIAL
5464,5465,FEMALE,0,10019,25-34,OTHER OR NOT SPECIFIED
5465,5466,MALE,12,98033,25-34,PROGRAMMER
5466,5467,MALE,0,63366,35-44,OTHER OR NOT SPECIFIED
5467,5468,MALE,12,94618,25-34,PROGRAMMER
5468,5469,MALE,12,20171,35-44,PROGRAMMER
5469,5470,MALE,7,20003-2712,56+,EXECUTIVE/MANAGERIAL
5470,5471,MALE,7,10016,18-24,EXECUTIVE/MANAGERIAL
5471,5472,MALE,1,27909,35-44,ACADEMIC/EDUCATOR
5472,5473,MALE,1,20120-6354,25-34,ACADEMIC/EDUCATOR
5473,5474,MALE,12,20009,25-34,PROGRAMMER
5474,5475,MALE,4,94110,25-34,COLLEGE/GRAD STUDENT
5475,5476,FEMALE,0,20037,35-44,OTHER OR NOT SPECIFIED
5476,5477,MALE,1,55343,35-44,ACADEMIC/EDUCATOR
5477,5478,MALE,7,02766,35-44,EXECUTIVE/MANAGERIAL
5478,5479,MALE,1,50014,35-44,ACADEMIC/EDUCATOR
5479,5480,FEMALE,14,07030,25-34,SALES/MARKETING
5480,5481,MALE,12,55449,45-49,PROGRAMMER
5481,5482,MALE,7,10014,18-24,EXECUTIVE/MANAGERIAL
5482,5483,FEMALE,6,15202,25-34,DOCTOR/HEALTH CARE
5483,5484,MALE,17,21742,45-49,TECHNICIAN/ENGINEER
5484,5485,MALE,4,08544,25-34,COLLEGE/GRAD STUDENT
5485,5486,MALE,0,17821,25-34,OTHER OR NOT SPECIFIED
5486,5487,MALE,17,95136,25-34,TECHNICIAN/ENGINEER
5487,5488,MALE,15,91125,25-34,SCIENTIST
5488,5489,MALE,7,94104,18-24,EXECUTIVE/MANAGERIAL
5489,5490,MALE,17,80907,45-49,TECHNICIAN/ENGINEER
5490,5491,MALE,7,10016,18-24,EXECUTIVE/MANAGERIAL
5491,5492,MALE,4,55104,18-24,COLLEGE/GRAD STUDENT
5492,5493,MALE,12,96797,35-44,PROGRAMMER
5493,5494,FEMALE,17,94306,35-44,TECHNICIAN/ENGINEER
5494,5495,FEMALE,4,95076,18-24,COLLEGE/GRAD STUDENT
5495,5496,MALE,7,90069,25-34,EXECUTIVE/MANAGERIAL
5496,5497,MALE,4,60201,25-34,COLLEGE/GRAD STUDENT
5497,5498,FEMALE,1,62901,50-55,ACADEMIC/EDUCATOR
5498,5499,FEMALE,19,60201,25-34,UNEMPLOYED
5499,5500,FEMALE,20,14850,35-44,WRITER
5500,5501,MALE,2,33334,25-34,ARTIST
5501,5502,MALE,2,66044,25-34,ARTIST
5502,5503,FEMALE,9,55409,25-34,HOMEMAKER
5503,5504,MALE,7,85287-2702,45-49,EXECUTIVE/MANAGERIAL
5504,5505,FEMALE,4,02141,25-34,COLLEGE/GRAD STUDENT
5505,5506,FEMALE,14,60610,18-24,SALES/MARKETING
5506,5507,MALE,7,44325,45-49,EXECUTIVE/MANAGERIAL
5507,5508,MALE,20,94519,25-34,WRITER
5508,5509,MALE,0,11215,25-34,OTHER OR NOT SPECIFIED
5509,5510,MALE,4,191004,18-24,COLLEGE/GRAD STUDENT
5510,5511,MALE,1,92407,45-49,ACADEMIC/EDUCATOR
5511,5512,FEMALE,17,01701,25-34,TECHNICIAN/ENGINEER
5512,5513,MALE,1,91768,35-44,ACADEMIC/EDUCATOR
5513,5514,FEMALE,10,76501,UNDER 18,K-12 STUDENT
5514,5515,MALE,4,16101,18-24,COLLEGE/GRAD STUDENT
5515,5516,FEMALE,16,98257,50-55,SELF-EMPLOYED
5516,5517,MALE,0,80210,56+,OTHER OR NOT SPECIFIED
5517,5518,MALE,17,78666,50-55,TECHNICIAN/ENGINEER
5518,5519,MALE,15,33167,35-44,SCIENTIST
5519,5520,MALE,1,18901,45-49,ACADEMIC/EDUCATOR
5520,5521,FEMALE,6,02118,25-34,DOCTOR/HEALTH CARE
5521,5522,MALE,14,02460,25-34,SALES/MARKETING
5522,5523,MALE,0,60187,35-44,OTHER OR NOT SPECIFIED
5523,5524,FEMALE,10,26505,UNDER 18,K-12 STUDENT
5524,5525,FEMALE,10,55311,UNDER 18,K-12 STUDENT
5525,5526,FEMALE,2,27514,35-44,ARTIST
5526,5527,MALE,1,70803,25-34,ACADEMIC/EDUCATOR
5527,5528,MALE,1,45840,50-55,ACADEMIC/EDUCATOR
5528,5529,MALE,6,05273,18-24,DOCTOR/HEALTH CARE
5529,5530,FEMALE,4,63141,18-24,COLLEGE/GRAD STUDENT
5530,5531,MALE,17,09056,50-55,TECHNICIAN/ENGINEER
5531,5532,MALE,17,27408,25-34,TECHNICIAN/ENGINEER
5532,5533,FEMALE,2,10025,50-55,ARTIST
5533,5534,MALE,16,30102,45-49,SELF-EMPLOYED
5534,5535,MALE,15,94538,25-34,SCIENTIST
5535,5536,MALE,16,67204,25-34,SELF-EMPLOYED
5536,5537,FEMALE,1,10543,56+,ACADEMIC/EDUCATOR
5537,5538,MALE,12,55102,45-49,PROGRAMMER
5538,5539,FEMALE,20,91403,25-34,WRITER
5539,5540,MALE,1,19149,35-44,ACADEMIC/EDUCATOR
5540,5541,MALE,7,93924,56+,EXECUTIVE/MANAGERIAL
5541,5542,MALE,7,11576,45-49,EXECUTIVE/MANAGERIAL
5542,5543,MALE,17,97401,25-34,TECHNICIAN/ENGINEER
5543,5544,MALE,15,08876,25-34,SCIENTIST
5544,5545,FEMALE,16,98072,35-44,SELF-EMPLOYED
5545,5546,MALE,14,26301,18-24,SALES/MARKETING
5546,5547,FEMALE,4,10025,18-24,COLLEGE/GRAD STUDENT
5547,5548,FEMALE,4,02138,18-24,COLLEGE/GRAD STUDENT
5548,5549,FEMALE,9,76034,50-55,HOMEMAKER
5549,5550,MALE,15,48187,35-44,SCIENTIST
5550,5551,FEMALE,20,98103,35-44,WRITER
5551,5552,MALE,7,23233,50-55,EXECUTIVE/MANAGERIAL
5552,5553,MALE,3,29425,35-44,CLERICAL/ADMIN
5553,5554,MALE,1,92116,25-34,ACADEMIC/EDUCATOR
5554,5555,MALE,10,37830,UNDER 18,K-12 STUDENT
5555,5556,MALE,6,92103,45-49,DOCTOR/HEALTH CARE
5556,5557,MALE,14,33701,35-44,SALES/MARKETING
5557,5558,MALE,10,02446,UNDER 18,K-12 STUDENT
5558,5559,MALE,1,77706,50-55,ACADEMIC/EDUCATOR
5559,5560,FEMALE,17,98036,35-44,TECHNICIAN/ENGINEER
5560,5561,FEMALE,3,74075,25-34,CLERICAL/ADMIN
5561,5562,FEMALE,1,54650,35-44,ACADEMIC/EDUCATOR
5562,5563,FEMALE,7,11753,25-34,EXECUTIVE/MANAGERIAL
5563,5564,MALE,20,02446,45-49,WRITER
5564,5565,MALE,17,02114,18-24,TECHNICIAN/ENGINEER
5565,5566,MALE,7,20901,35-44,EXECUTIVE/MANAGERIAL
5566,5567,MALE,3,78704,50-55,CLERICAL/ADMIN
5567,5568,MALE,4,49841,18-24,COLLEGE/GRAD STUDENT
5568,5569,FEMALE,1,07666,18-24,ACADEMIC/EDUCATOR
5569,5570,MALE,1,07666,25-34,ACADEMIC/EDUCATOR
5570,5571,FEMALE,9,07307,25-34,HOMEMAKER
5571,5572,FEMALE,4,63119,25-34,COLLEGE/GRAD STUDENT
5572,5573,FEMALE,1,14619,35-44,ACADEMIC/EDUCATOR
5573,5574,MALE,0,20878,25-34,OTHER OR NOT SPECIFIED
5574,5575,MALE,7,19808,35-44,EXECUTIVE/MANAGERIAL
5575,5576,MALE,4,55369,25-34,COLLEGE/GRAD STUDENT
5576,5577,MALE,1,12970,50-55,ACADEMIC/EDUCATOR
5577,5578,FEMALE,1,02109,18-24,ACADEMIC/EDUCATOR
5578,5579,FEMALE,7,07039,35-44,EXECUTIVE/MANAGERIAL
5579,5580,MALE,7,01581,45-49,EXECUTIVE/MANAGERIAL
5580,5581,MALE,0,10016,25-34,OTHER OR NOT SPECIFIED
5581,5582,MALE,1,50011,45-49,ACADEMIC/EDUCATOR
5582,5583,MALE,15,37830,56+,SCIENTIST
5583,5584,FEMALE,0,10016,50-55,OTHER OR NOT SPECIFIED
5584,5585,MALE,4,10016,25-34,COLLEGE/GRAD STUDENT
5585,5586,MALE,20,94107,35-44,WRITER
5586,5587,MALE,17,22041,25-34,TECHNICIAN/ENGINEER
5587,5588,FEMALE,20,60640,25-34,WRITER
5588,5589,FEMALE,0,04101,25-34,OTHER OR NOT SPECIFIED
5589,5590,FEMALE,12,94117,45-49,PROGRAMMER
5590,5591,MALE,0,10009,18-24,OTHER OR NOT SPECIFIED
5591,5592,MALE,1,53706,25-34,ACADEMIC/EDUCATOR
5592,5593,MALE,16,90210,50-55,SELF-EMPLOYED
5593,5594,FEMALE,0,55419,45-49,OTHER OR NOT SPECIFIED
5594,5595,MALE,20,90027,25-34,WRITER
5595,5596,MALE,12,22201,35-44,PROGRAMMER
5596,5597,FEMALE,4,95008,18-24,COLLEGE/GRAD STUDENT
5597,5598,MALE,4,27607,18-24,COLLEGE/GRAD STUDENT
5598,5599,MALE,7,90020,35-44,EXECUTIVE/MANAGERIAL
5599,5600,FEMALE,0,12833-2000,45-49,OTHER OR NOT SPECIFIED
5600,5601,MALE,1,98225,35-44,ACADEMIC/EDUCATOR
5601,5602,MALE,0,97212,35-44,OTHER OR NOT SPECIFIED
5602,5603,MALE,7,02461,50-55,EXECUTIVE/MANAGERIAL
5603,5604,MALE,15,63117,35-44,SCIENTIST
5604,5605,FEMALE,2,95008,18-24,ARTIST
5605,5606,FEMALE,14,21046,25-34,SALES/MARKETING
5606,5607,MALE,4,11209,18-24,COLLEGE/GRAD STUDENT
5607,5608,MALE,3,78722,18-24,CLERICAL/ADMIN
5608,5609,FEMALE,1,30602,50-55,ACADEMIC/EDUCATOR
5609,5610,FEMALE,1,54880,25-34,ACADEMIC/EDUCATOR
5610,5611,FEMALE,7,04015,35-44,EXECUTIVE/MANAGERIAL
5611,5612,FEMALE,1,02148,25-34,ACADEMIC/EDUCATOR
5612,5613,FEMALE,0,98622,35-44,OTHER OR NOT SPECIFIED
5613,5614,MALE,0,12833,25-34,OTHER OR NOT SPECIFIED
5614,5615,MALE,7,07028,35-44,EXECUTIVE/MANAGERIAL
5615,5616,MALE,1,08840,45-49,ACADEMIC/EDUCATOR
5616,5617,MALE,14,48336,25-34,SALES/MARKETING
5617,5618,FEMALE,4,92612,18-24,COLLEGE/GRAD STUDENT
5618,5619,FEMALE,4,22310,18-24,COLLEGE/GRAD STUDENT
5619,5620,MALE,14,55330,35-44,SALES/MARKETING
5620,5621,MALE,7,02135,25-34,EXECUTIVE/MANAGERIAL
5621,5622,MALE,15,01775,35-44,SCIENTIST
5622,5623,MALE,11,84109,25-34,LAWYER
5623,5624,MALE,7,19380,25-34,EXECUTIVE/MANAGERIAL
5624,5625,MALE,1,01760,25-34,ACADEMIC/EDUCATOR
5625,5626,MALE,16,32043,56+,SELF-EMPLOYED
5626,5627,MALE,0,07040,25-34,OTHER OR NOT SPECIFIED
5627,5628,MALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5628,5629,MALE,14,02465,25-34,SALES/MARKETING
5629,5630,MALE,17,06854,35-44,TECHNICIAN/ENGINEER
5630,5631,MALE,12,01944,35-44,PROGRAMMER
5631,5632,FEMALE,4,78628,18-24,COLLEGE/GRAD STUDENT
5632,5633,MALE,1,98262,50-55,ACADEMIC/EDUCATOR
5633,5634,MALE,14,55406,25-34,SALES/MARKETING
5634,5635,FEMALE,9,06854,35-44,HOMEMAKER
5635,5636,MALE,7,98102,25-34,EXECUTIVE/MANAGERIAL
5636,5637,MALE,10,11102,UNDER 18,K-12 STUDENT
5637,5638,MALE,1,32601,18-24,ACADEMIC/EDUCATOR
5638,5639,FEMALE,4,62025,18-24,COLLEGE/GRAD STUDENT
5639,5640,MALE,17,78765,35-44,TECHNICIAN/ENGINEER
5640,5641,FEMALE,17,48473,25-34,TECHNICIAN/ENGINEER
5641,5642,MALE,10,73013,UNDER 18,K-12 STUDENT
5642,5643,FEMALE,1,84108,35-44,ACADEMIC/EDUCATOR
5643,5644,FEMALE,4,92833,18-24,COLLEGE/GRAD STUDENT
5644,5645,MALE,2,87123,25-34,ARTIST
5645,5646,MALE,4,96744,18-24,COLLEGE/GRAD STUDENT
5646,5647,MALE,1,62522,18-24,ACADEMIC/EDUCATOR
5647,5648,MALE,17,48473,25-34,TECHNICIAN/ENGINEER
5648,5649,FEMALE,4,90025,18-24,COLLEGE/GRAD STUDENT
5649,5650,FEMALE,12,91104,35-44,PROGRAMMER
5650,5651,FEMALE,6,74105,25-34,DOCTOR/HEALTH CARE
5651,5652,MALE,0,47901,18-24,OTHER OR NOT SPECIFIED
5652,5653,MALE,1,74105,50-55,ACADEMIC/EDUCATOR
5653,5654,MALE,4,95616,25-34,COLLEGE/GRAD STUDENT
5654,5655,FEMALE,6,77054,25-34,DOCTOR/HEALTH CARE
5655,5656,MALE,15,03755,25-34,SCIENTIST
5656,5657,MALE,14,92026,50-55,SALES/MARKETING
5657,5658,MALE,0,32043,56+,OTHER OR NOT SPECIFIED
5658,5659,MALE,0,20874,25-34,OTHER OR NOT SPECIFIED
5659,5660,MALE,2,78722,25-34,ARTIST
5660,5661,FEMALE,15,03255,25-34,SCIENTIST
5661,5662,MALE,10,07960,UNDER 18,K-12 STUDENT
5662,5663,FEMALE,20,75093,35-44,WRITER
5663,5664,MALE,4,48363,18-24,COLLEGE/GRAD STUDENT
5664,5665,MALE,4,10461-1301,18-24,COLLEGE/GRAD STUDENT
5665,5666,MALE,16,11209,18-24,SELF-EMPLOYED
5666,5667,MALE,7,10009,35-44,EXECUTIVE/MANAGERIAL
5667,5668,FEMALE,3,41030,25-34,CLERICAL/ADMIN
5668,5669,MALE,1,90024,56+,ACADEMIC/EDUCATOR
5669,5670,MALE,4,48109,18-24,COLLEGE/GRAD STUDENT
5670,5671,MALE,1,02146,25-34,ACADEMIC/EDUCATOR
5671,5672,FEMALE,4,43212,25-34,COLLEGE/GRAD STUDENT
5672,5673,FEMALE,1,55417,35-44,ACADEMIC/EDUCATOR
5673,5674,MALE,7,94306,35-44,EXECUTIVE/MANAGERIAL
5674,5675,MALE,14,30030,35-44,SALES/MARKETING
5675,5676,MALE,20,78746,25-34,WRITER
5676,5677,MALE,1,13210,25-34,ACADEMIC/EDUCATOR
5677,5678,MALE,17,98103,35-44,TECHNICIAN/ENGINEER
5678,5679,MALE,2,33020,35-44,ARTIST
5679,5680,MALE,20,94117,50-55,WRITER
5680,5681,FEMALE,7,92122,25-34,EXECUTIVE/MANAGERIAL
5681,5682,MALE,0,23455-4959,18-24,OTHER OR NOT SPECIFIED
5682,5683,FEMALE,9,94538,18-24,HOMEMAKER
5683,5684,MALE,16,94110,18-24,SELF-EMPLOYED
5684,5685,MALE,17,94117,25-34,TECHNICIAN/ENGINEER
5685,5686,MALE,16,60610,56+,SELF-EMPLOYED
5686,5687,FEMALE,0,55403,UNDER 18,OTHER OR NOT SPECIFIED
5687,5688,FEMALE,4,78666,18-24,COLLEGE/GRAD STUDENT
5688,5689,MALE,0,84119,25-34,OTHER OR NOT SPECIFIED
5689,5690,MALE,4,78666,18-24,COLLEGE/GRAD STUDENT
5690,5691,MALE,14,66013,35-44,SALES/MARKETING
5691,5692,FEMALE,7,29615,25-34,EXECUTIVE/MANAGERIAL
5692,5693,FEMALE,4,90034,25-34,COLLEGE/GRAD STUDENT
5693,5694,FEMALE,12,90640,25-34,PROGRAMMER
5694,5695,FEMALE,3,21221,35-44,CLERICAL/ADMIN
5695,5696,FEMALE,14,97367,25-34,SALES/MARKETING
5696,5697,MALE,0,95826,25-34,OTHER OR NOT SPECIFIED
5697,5698,MALE,14,55418,35-44,SALES/MARKETING
5698,5699,MALE,15,94706,35-44,SCIENTIST
5699,5700,FEMALE,14,55426,18-24,SALES/MARKETING
5700,5701,MALE,7,55311,25-34,EXECUTIVE/MANAGERIAL
5701,5702,MALE,0,90034,18-24,OTHER OR NOT SPECIFIED
5702,5703,MALE,1,14068,56+,ACADEMIC/EDUCATOR
5703,5704,FEMALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5704,5705,FEMALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5705,5706,MALE,17,08550,18-24,TECHNICIAN/ENGINEER
5706,5707,MALE,12,01060,25-34,PROGRAMMER
5707,5708,MALE,1,90034,35-44,ACADEMIC/EDUCATOR
5708,5709,MALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5709,5710,MALE,15,90034,25-34,SCIENTIST
5710,5711,MALE,7,47714,25-34,EXECUTIVE/MANAGERIAL
5711,5712,MALE,1,90024,35-44,ACADEMIC/EDUCATOR
5712,5713,FEMALE,7,91362,50-55,EXECUTIVE/MANAGERIAL
5713,5714,MALE,2,96753,35-44,ARTIST
5714,5715,MALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5715,5716,MALE,10,03756,UNDER 18,K-12 STUDENT
5716,5717,MALE,0,03766,25-34,OTHER OR NOT SPECIFIED
5717,5718,FEMALE,14,38018,35-44,SALES/MARKETING
5718,5719,MALE,7,21773,56+,EXECUTIVE/MANAGERIAL
5719,5720,MALE,0,60610,25-34,OTHER OR NOT SPECIFIED
5720,5721,MALE,11,90046,45-49,LAWYER
5721,5722,MALE,20,48103,25-34,WRITER
5722,5723,MALE,12,55057,18-24,PROGRAMMER
5723,5724,MALE,15,94102,25-34,SCIENTIST
5724,5725,MALE,2,10018,18-24,ARTIST
5725,5726,MALE,1,77845,25-34,ACADEMIC/EDUCATOR
5726,5727,MALE,4,92843,25-34,COLLEGE/GRAD STUDENT
5727,5728,FEMALE,20,09824,35-44,WRITER
5728,5729,MALE,10,99016,18-24,K-12 STUDENT
5729,5730,MALE,0,94111,18-24,OTHER OR NOT SPECIFIED
5730,5731,FEMALE,11,10022,25-34,LAWYER
5731,5732,FEMALE,11,02111,25-34,LAWYER
5732,5733,MALE,4,48109,25-34,COLLEGE/GRAD STUDENT
5733,5734,FEMALE,14,10022,25-34,SALES/MARKETING
5734,5735,MALE,6,19342,25-34,DOCTOR/HEALTH CARE
5735,5736,MALE,1,08904,25-34,ACADEMIC/EDUCATOR
5736,5737,MALE,15,93555,45-49,SCIENTIST
5737,5738,MALE,12,55406,25-34,PROGRAMMER
5738,5739,MALE,7,90212,25-34,EXECUTIVE/MANAGERIAL
5739,5740,MALE,1,60613,25-34,ACADEMIC/EDUCATOR
5740,5741,MALE,13,60622,50-55,RETIRED
5741,5742,FEMALE,12,20850,25-34,PROGRAMMER
5742,5743,FEMALE,0,55442,35-44,OTHER OR NOT SPECIFIED
5743,5744,FEMALE,4,66044,25-34,COLLEGE/GRAD STUDENT
5744,5745,FEMALE,4,90024,18-24,COLLEGE/GRAD STUDENT
5745,5746,MALE,15,94061,18-24,SCIENTIST
5746,5747,MALE,0,03755,25-34,OTHER OR NOT SPECIFIED
5747,5748,MALE,0,92155,25-34,OTHER OR NOT SPECIFIED
5748,5749,MALE,2,94117,25-34,ARTIST
5749,5750,MALE,1,04101,18-24,ACADEMIC/EDUCATOR
5750,5751,FEMALE,0,14167,UNDER 18,OTHER OR NOT SPECIFIED
5751,5752,FEMALE,0,14850,56+,OTHER OR NOT SPECIFIED
5752,5753,MALE,17,78758,18-24,TECHNICIAN/ENGINEER
5753,5754,FEMALE,1,60640,18-24,ACADEMIC/EDUCATOR
5754,5755,FEMALE,2,78744,35-44,ARTIST
5755,5756,FEMALE,10,98110,UNDER 18,K-12 STUDENT
5756,5757,MALE,10,05667,UNDER 18,K-12 STUDENT
5757,5758,FEMALE,1,29642,50-55,ACADEMIC/EDUCATOR
5758,5759,FEMALE,1,08904,25-34,ACADEMIC/EDUCATOR
5759,5760,MALE,12,10549,18-24,PROGRAMMER
5760,5761,MALE,20,90048,25-34,WRITER
5761,5762,FEMALE,6,55125,35-44,DOCTOR/HEALTH CARE
5762,5763,FEMALE,1,08904,25-34,ACADEMIC/EDUCATOR
5763,5764,FEMALE,12,77098,50-55,PROGRAMMER
5764,5765,MALE,11,44515,25-34,LAWYER
5765,5766,MALE,14,96744,56+,SALES/MARKETING
5766,5767,MALE,2,75287,25-34,ARTIST
5767,5768,FEMALE,7,20852,UNDER 18,EXECUTIVE/MANAGERIAL
5768,5769,MALE,14,05602,45-49,SALES/MARKETING
5769,5770,MALE,0,80231,25-34,OTHER OR NOT SPECIFIED
5770,5771,MALE,7,95616,25-34,EXECUTIVE/MANAGERIAL
5771,5772,MALE,7,16365,35-44,EXECUTIVE/MANAGERIAL
5772,5773,MALE,6,89123,25-34,DOCTOR/HEALTH CARE
5773,5774,MALE,4,94118,18-24,COLLEGE/GRAD STUDENT
5774,5775,MALE,11,10024,25-34,LAWYER
5775,5776,MALE,12,97205,18-24,PROGRAMMER
5776,5777,MALE,0,05667,UNDER 18,OTHER OR NOT SPECIFIED
5777,5778,MALE,12,85257,35-44,PROGRAMMER
5778,5779,MALE,5,10011,25-34,CUSTOMER SERVICE
5779,5780,MALE,17,92886,18-24,TECHNICIAN/ENGINEER
5780,5781,MALE,2,11106,25-34,ARTIST
5781,5782,FEMALE,0,55459,35-44,OTHER OR NOT SPECIFIED
5782,5783,FEMALE,1,92106,45-49,ACADEMIC/EDUCATOR
5783,5784,MALE,10,56137,18-24,K-12 STUDENT
5784,5785,FEMALE,7,60607,25-34,EXECUTIVE/MANAGERIAL
5785,5786,MALE,6,53211,25-34,DOCTOR/HEALTH CARE
5786,5787,MALE,20,90802,25-34,WRITER
5787,5788,MALE,0,92646,25-34,OTHER OR NOT SPECIFIED
5788,5789,MALE,17,91107,25-34,TECHNICIAN/ENGINEER
5789,5790,FEMALE,0,55303,35-44,OTHER OR NOT SPECIFIED
5790,5791,MALE,4,44074,18-24,COLLEGE/GRAD STUDENT
5791,5792,MALE,17,43201,25-34,TECHNICIAN/ENGINEER
5792,5793,MALE,2,91602,25-34,ARTIST
5793,5794,MALE,17,53703,35-44,TECHNICIAN/ENGINEER
5794,5795,MALE,1,92688,25-34,ACADEMIC/EDUCATOR
5795,5796,FEMALE,7,10003,25-34,EXECUTIVE/MANAGERIAL
5796,5797,MALE,7,78757,25-34,EXECUTIVE/MANAGERIAL
5797,5798,MALE,0,80027,35-44,OTHER OR NOT SPECIFIED
5798,5799,MALE,5,80916,25-34,CUSTOMER SERVICE
5799,5800,MALE,18,90804,35-44,TRADESMAN/CRAFTSMAN
5800,5801,MALE,16,04103,25-34,SELF-EMPLOYED
5801,5802,FEMALE,0,98105,25-34,OTHER OR NOT SPECIFIED
5802,5803,MALE,10,01597,UNDER 18,K-12 STUDENT
5803,5804,FEMALE,7,94306,35-44,EXECUTIVE/MANAGERIAL
5804,5805,FEMALE,0,90802,25-34,OTHER OR NOT SPECIFIED
5805,5806,FEMALE,1,08826,50-55,ACADEMIC/EDUCATOR
5806,5807,MALE,7,01940,35-44,EXECUTIVE/MANAGERIAL
5807,5808,FEMALE,7,37206,25-34,EXECUTIVE/MANAGERIAL
5808,5809,MALE,7,37206,25-34,EXECUTIVE/MANAGERIAL
5809,5810,MALE,16,95070,50-55,SELF-EMPLOYED
5810,5811,MALE,4,60202,18-24,COLLEGE/GRAD STUDENT
5811,5812,FEMALE,7,92120,25-34,EXECUTIVE/MANAGERIAL
5812,5813,MALE,7,94117,25-34,EXECUTIVE/MANAGERIAL
5813,5814,MALE,0,91403,25-34,OTHER OR NOT SPECIFIED
5814,5815,MALE,20,90048,25-34,WRITER
5815,5816,MALE,0,70119,25-34,OTHER OR NOT SPECIFIED
5816,5817,MALE,17,33028,25-34,TECHNICIAN/ENGINEER
5817,5818,MALE,4,92821,25-34,COLLEGE/GRAD STUDENT
5818,5819,MALE,6,70808,50-55,DOCTOR/HEALTH CARE
5819,5820,MALE,0,43615,45-49,OTHER OR NOT SPECIFIED
5820,5821,MALE,15,02139,25-34,SCIENTIST
5821,5822,FEMALE,4,78212,35-44,COLLEGE/GRAD STUDENT
5822,5823,MALE,12,02144,25-34,PROGRAMMER
5823,5824,MALE,12,18052,18-24,PROGRAMMER
5824,5825,FEMALE,4,43201,25-34,COLLEGE/GRAD STUDENT
5825,5826,MALE,4,60201,18-24,COLLEGE/GRAD STUDENT
5826,5827,MALE,2,55118,25-34,ARTIST
5827,5828,MALE,17,90048,25-34,TECHNICIAN/ENGINEER
5828,5829,FEMALE,4,78223,25-34,COLLEGE/GRAD STUDENT
5829,5830,FEMALE,4,78209,18-24,COLLEGE/GRAD STUDENT
5830,5831,MALE,1,92120,25-34,ACADEMIC/EDUCATOR
5831,5832,FEMALE,0,78240,25-34,OTHER OR NOT SPECIFIED
5832,5833,FEMALE,0,78253,35-44,OTHER OR NOT SPECIFIED
5833,5834,MALE,16,92106,56+,SELF-EMPLOYED
5834,5835,FEMALE,0,55406,35-44,OTHER OR NOT SPECIFIED
5835,5836,MALE,0,91604,25-34,OTHER OR NOT SPECIFIED
5836,5837,MALE,7,60607,25-34,EXECUTIVE/MANAGERIAL
5837,5838,FEMALE,7,02038,45-49,EXECUTIVE/MANAGERIAL
5838,5839,MALE,1,27106,25-34,ACADEMIC/EDUCATOR
5839,5840,FEMALE,0,44260,UNDER 18,OTHER OR NOT SPECIFIED
5840,5841,FEMALE,7,10024,35-44,EXECUTIVE/MANAGERIAL
5841,5842,MALE,4,43201,25-34,COLLEGE/GRAD STUDENT
5842,5843,MALE,1,83301,35-44,ACADEMIC/EDUCATOR
5843,5844,FEMALE,10,02131,UNDER 18,K-12 STUDENT
5844,5845,FEMALE,3,79411,25-34,CLERICAL/ADMIN
5845,5846,MALE,16,78204,45-49,SELF-EMPLOYED
5846,5847,FEMALE,4,02464,18-24,COLLEGE/GRAD STUDENT
5847,5848,MALE,20,20009,50-55,WRITER
5848,5849,MALE,17,97124,35-44,TECHNICIAN/ENGINEER
5849,5850,FEMALE,7,78230,25-34,EXECUTIVE/MANAGERIAL
5850,5851,FEMALE,20,55410,18-24,WRITER
5851,5852,FEMALE,1,94044,25-34,ACADEMIC/EDUCATOR
5852,5853,MALE,19,13903,50-55,UNEMPLOYED
5853,5854,MALE,7,33135,45-49,EXECUTIVE/MANAGERIAL
5854,5855,MALE,7,19462,50-55,EXECUTIVE/MANAGERIAL
5855,5856,FEMALE,7,78232,25-34,EXECUTIVE/MANAGERIAL
5856,5857,FEMALE,2,43229,45-49,ARTIST
5857,5858,MALE,4,01002,25-34,COLLEGE/GRAD STUDENT
5858,5859,MALE,7,89117,25-34,EXECUTIVE/MANAGERIAL
5859,5860,FEMALE,4,91428,25-34,COLLEGE/GRAD STUDENT
5860,5861,FEMALE,1,98499,50-55,ACADEMIC/EDUCATOR
5861,5862,FEMALE,9,76120,25-34,HOMEMAKER
5862,5863,FEMALE,14,89511,25-34,SALES/MARKETING
5863,5864,FEMALE,1,28043,50-55,ACADEMIC/EDUCATOR
5864,5865,MALE,17,95926,25-34,TECHNICIAN/ENGINEER
5865,5866,FEMALE,6,06114,25-34,DOCTOR/HEALTH CARE
5866,5867,FEMALE,3,91306,45-49,CLERICAL/ADMIN
5867,5868,MALE,14,85331,35-44,SALES/MARKETING
5868,5869,FEMALE,7,19103,25-34,EXECUTIVE/MANAGERIAL
5869,5870,MALE,14,98109,25-34,SALES/MARKETING
5870,5871,FEMALE,4,01002,25-34,COLLEGE/GRAD STUDENT
5871,5872,MALE,17,61265,25-34,TECHNICIAN/ENGINEER
5872,5873,MALE,12,10021,18-24,PROGRAMMER
