,movie_id,title,genres
3462,3531,ALL THE VERMEERS IN NEW YORK (1990),ROMANCE
3463,3532,FREEDOM FOR US (À NOUS LA LIBERTÉ ) (1931),COMEDY
3464,3533,"ACTOR'S REVENGE, AN (YUKINOJO HENGE) (1963)",DRAMA
3465,3534,28 DAYS (2000),COMEDY
3466,3535,AMERICAN PSYCHO (2000),COMEDY
3466,3535,AMERICAN PSYCHO (2000),HORROR
3466,3535,AMERICAN PSYCHO (2000),THRILLER
3467,3536,KEEPING THE FAITH (2000),COMEDY
3467,3536,KEEPING THE FAITH (2000),ROMANCE
3468,3537,WHERE THE MONEY IS (2000),COMEDY
3468,3537,WHERE THE MONEY IS (2000),DRAMA
3469,3538,EAST IS EAST (1999),COMEDY
3470,3539,"FILTH AND THE FURY, THE (2000)",DOCUMENTARY
3471,3540,PASSION OF MIND (1999),ROMANCE
3471,3540,PASSION OF MIND (1999),THRILLER
3472,3541,THIRD WORLD COP (1999),ACTION
3473,3542,COMING APART (1969),DRAMA
3474,3543,DINER (1982),COMEDY
3474,3543,DINER (1982),DRAMA
3475,3544,SHAKES THE CLOWN (1991),COMEDY
3476,3545,CABARET (1972),MUSICAL
3476,3545,CABARET (1972),WAR
3477,3546,WHAT EVER HAPPENED TO BABY JANE? (1962),DRAMA
3477,3546,WHAT EVER HAPPENED TO BABY JANE? (1962),THRILLER
3478,3547,PRICK UP YOUR EARS (1987),DRAMA
3479,3548,AUNTIE MAME (1958),COMEDY
3479,3548,AUNTIE MAME (1958),DRAMA
3480,3549,GUYS AND DOLLS (1955),MUSICAL
3481,3550,"HUNGER, THE (1983)",HORROR
3482,3551,MARATHON MAN (1976),THRILLER
3483,3552,CADDYSHACK (1980),COMEDY
3484,3553,GOSSIP (2000),DRAMA
3484,3553,GOSSIP (2000),THRILLER
3485,3554,LOVE AND BASKETBALL (2000),DRAMA
3485,3554,LOVE AND BASKETBALL (2000),ROMANCE
3486,3555,U-571 (2000),ACTION
3486,3555,U-571 (2000),THRILLER
3487,3556,"VIRGIN SUICIDES, THE (1999)",COMEDY
3487,3556,"VIRGIN SUICIDES, THE (1999)",DRAMA
3488,3557,JENNIFER 8 (1992),THRILLER
3489,3558,"LAW, THE (LE LEGGE) (1958)",DRAMA
3490,3559,LIMELIGHT (1952),DRAMA
3491,3560,PHANTOM LOVE (AI NO BOREI) (1978),DRAMA
3492,3561,STACY'S KNIGHTS (1982),DRAMA
3493,3562,COMMITTED (2000),COMEDY
3493,3562,COMMITTED (2000),DRAMA
3494,3563,"CROW: SALVATION, THE (2000)",ACTION
3494,3563,"CROW: SALVATION, THE (2000)",HORROR
3495,3564,"FLINTSTONES IN VIVA ROCK VEGAS, THE (2000)",CHILDREN'S
3495,3564,"FLINTSTONES IN VIVA ROCK VEGAS, THE (2000)",COMEDY
3496,3565,WHERE THE HEART IS (2000),COMEDY
3496,3565,WHERE THE HEART IS (2000),DRAMA
3497,3566,"BIG KAHUNA, THE (2000)",COMEDY
3497,3566,"BIG KAHUNA, THE (2000)",DRAMA
3498,3567,BOSSA NOVA (1999),COMEDY
3499,3568,SMILING FISH AND GOAT ON FIRE (1999),DRAMA
3500,3569,"IDIOTS, THE (IDIOTERNE) (1998)",COMEDY
3500,3569,"IDIOTS, THE (IDIOTERNE) (1998)",DRAMA
3501,3570,"LAST SEPTEMBER, THE (1999)",DRAMA
3502,3571,TIME CODE (2000),DRAMA
3503,3572,CARNOSAUR (1993),HORROR
3503,3572,CARNOSAUR (1993),SCI-FI
3504,3573,CARNOSAUR 2 (1995),HORROR
3504,3573,CARNOSAUR 2 (1995),SCI-FI
3505,3574,CARNOSAUR 3: PRIMAL SPECIES (1996),HORROR
3505,3574,CARNOSAUR 3: PRIMAL SPECIES (1996),SCI-FI
3506,3575,DEFYING GRAVITY (1997),DRAMA
3507,3576,"HIDDEN, THE (1987)",ACTION
3507,3576,"HIDDEN, THE (1987)",HORROR
3507,3576,"HIDDEN, THE (1987)",SCI-FI
3508,3577,TWO MOON JUCTION (1988),DRAMA
3509,3578,GLADIATOR (2000),ACTION
3509,3578,GLADIATOR (2000),DRAMA
3510,3579,I DREAMED OF AFRICA (2000),DRAMA
3511,3580,UP AT THE VILLA (2000),DRAMA
3512,3581,HUMAN TRAFFIC (1999),DRAMA
3513,3582,"JAILS, HOSPITALS & HIP-HOP (2000)",DRAMA
3514,3583,BLACK TIGHTS (LES COLLANTS NOIRS) (1960),DRAMA
3515,3584,BREATHLESS (1983),ACTION
3515,3584,BREATHLESS (1983),DRAMA
3515,3584,BREATHLESS (1983),ROMANCE
3515,3584,BREATHLESS (1983),THRILLER
3516,3585,"GREAT LOCOMOTIVE CHASE, THE (1956)",ADVENTURE
3516,3585,"GREAT LOCOMOTIVE CHASE, THE (1956)",WAR
3517,3586,"IDOLMAKER, THE (1980)",DRAMA
3518,3587,INFERNO (1980),HORROR
3519,3588,"KING OF MARVIN GARDENS, THE (1972)",CRIME
3519,3588,"KING OF MARVIN GARDENS, THE (1972)",DRAMA
3520,3589,"KILL, BABY... KILL! (OPERAZIONE PAURA) (1966)",HORROR
3521,3590,"LORDS OF FLATBUSH, THE (1974)",COMEDY
3522,3591,MR. MOM (1983),COMEDY
3522,3591,MR. MOM (1983),DRAMA
3523,3592,TIME MASTERS (LES MAÎTRES DU TEMPS) (1982),ANIMATION
3523,3592,TIME MASTERS (LES MAÎTRES DU TEMPS) (1982),SCI-FI
3524,3593,BATTLEFIELD EARTH (2000),ACTION
3524,3593,BATTLEFIELD EARTH (2000),SCI-FI
3525,3594,CENTER STAGE (2000),DRAMA
3526,3595,HELD UP (2000),COMEDY
3527,3596,SCREWED (2000),COMEDY
3528,3597,WHIPPED (2000),COMEDY
3529,3598,HAMLET (2000),DRAMA
3530,3599,ANCHORS AWEIGH (1945),COMEDY
3530,3599,ANCHORS AWEIGH (1945),MUSICAL
3531,3600,BLUE HAWAII (1961),COMEDY
3531,3600,BLUE HAWAII (1961),MUSICAL
3532,3601,"CASTAWAY COWBOY, THE (1974)",COMEDY
3532,3601,"CASTAWAY COWBOY, THE (1974)",WESTERN
3533,3602,G. I. BLUES (1960),MUSICAL
3534,3603,"GAY DECEIVERS, THE (1969)",COMEDY
3535,3604,GYPSY (1962),MUSICAL
3536,3605,KING CREOLE (1958),DRAMA
3536,3605,KING CREOLE (1958),MUSICAL
3537,3606,ON THE TOWN (1949),MUSICAL
3538,3607,ONE LITTLE INDIAN (1973),COMEDY
3538,3607,ONE LITTLE INDIAN (1973),DRAMA
3538,3607,ONE LITTLE INDIAN (1973),WESTERN
3539,3608,PEE-WEE'S BIG ADVENTURE (1985),COMEDY
3540,3609,REGRET TO INFORM (1998),DOCUMENTARY
3541,3610,ROUSTABOUT (1964),MUSICAL
3542,3611,SALUDOS AMIGOS (1943),ANIMATION
3542,3611,SALUDOS AMIGOS (1943),CHILDREN'S
3542,3611,SALUDOS AMIGOS (1943),COMEDY
3543,3612,"SLIPPER AND THE ROSE, THE (1976)",ADVENTURE
3543,3612,"SLIPPER AND THE ROSE, THE (1976)",MUSICAL
3543,3612,"SLIPPER AND THE ROSE, THE (1976)",ROMANCE
3544,3613,THINGS CHANGE (1988),COMEDY
3545,3614,HONEYMOON IN VEGAS (1992),COMEDY
3545,3614,HONEYMOON IN VEGAS (1992),ROMANCE
3546,3615,DINOSAUR (2000),ANIMATION
3546,3615,DINOSAUR (2000),CHILDREN'S
3547,3616,LOSER (2000),COMEDY
3547,3616,LOSER (2000),ROMANCE
3548,3617,ROAD TRIP (2000),COMEDY
3549,3618,SMALL TIME CROOKS (2000),COMEDY
3550,3619,"HOLLYWOOD KNIGHTS, THE (1980)",COMEDY
3551,3620,"MYTH OF FINGERPRINTS, THE (1997)",COMEDY
3551,3620,"MYTH OF FINGERPRINTS, THE (1997)",DRAMA
3552,3621,POSSESSION (1981),DRAMA
3552,3621,POSSESSION (1981),HORROR
3553,3622,"TWELVE CHAIRS, THE (1970)",COMEDY
3554,3623,MISSION: IMPOSSIBLE 2 (2000),ACTION
3554,3623,MISSION: IMPOSSIBLE 2 (2000),THRILLER
3555,3624,SHANGHAI NOON (2000),ACTION
3556,3625,BETTER LIVING THROUGH CIRCUITRY (1999),DOCUMENTARY
3557,3626,8 1/2 WOMEN (1999),COMEDY
3558,3627,CARNIVAL OF SOULS (1962),HORROR
3558,3627,CARNIVAL OF SOULS (1962),THRILLER
3559,3628,FLYING TIGERS (1942),ACTION
3559,3628,FLYING TIGERS (1942),DRAMA
3559,3628,FLYING TIGERS (1942),WAR
3560,3629,"GOLD RUSH, THE (1925)",COMEDY
3561,3630,"HOUSE OF EXORCISM, THE (LA CASA DELL'ESORCISMO) (1974)",HORROR
3562,3631,IT'S IN THE WATER (1998),COMEDY
3563,3632,MONSIEUR VERDOUX (1947),COMEDY
3564,3633,ON HER MAJESTY'S SECRET SERVICE (1969),ACTION
3565,3634,SEVEN DAYS IN MAY (1964),THRILLER
3566,3635,"SPY WHO LOVED ME, THE (1977)",ACTION
3567,3636,THOSE WHO LOVE ME CAN TAKE THE TRAIN (CEUX QUI M'AIMENT PRENDRONT LE TRAIN) (1998),DRAMA
3568,3637,VAGABOND (SANS TOIT NI LOI) (1985),DRAMA
3569,3638,MOONRAKER (1979),ACTION
3569,3638,MOONRAKER (1979),ROMANCE
3569,3638,MOONRAKER (1979),SCI-FI
3570,3639,"MAN WITH THE GOLDEN GUN, THE (1974)",ACTION
3571,3640,"KING IN NEW YORK, A (1957)",COMEDY
3571,3640,"KING IN NEW YORK, A (1957)",DRAMA
3572,3641,"WOMAN OF PARIS, A (1923)",DRAMA
3573,3642,IN OLD CALIFORNIA (1942),WESTERN
3574,3643,"FIGHTING SEABEES, THE (1944)",ACTION
3574,3643,"FIGHTING SEABEES, THE (1944)",DRAMA
3574,3643,"FIGHTING SEABEES, THE (1944)",WAR
3575,3644,DARK COMMAND (1940),WESTERN
3576,3645,CLEO FROM 5 TO 7 (CLÉO DE 5 À 7) (1962),DRAMA
3577,3646,BIG MOMMA'S HOUSE (2000),COMEDY
3578,3647,RUNNING FREE (2000),DRAMA
3579,3648,"ABOMINABLE SNOWMAN, THE (1957)",HORROR
3579,3648,"ABOMINABLE SNOWMAN, THE (1957)",SCI-FI
3580,3649,AMERICAN GIGOLO (1980),DRAMA
3581,3650,ANGUISH (ANGUSTIA) (1986),HORROR
3582,3651,"BLOOD SPATTERED BRIDE, THE (LA NOVIA ENSANGRENTADA) (1972)",HORROR
3583,3652,CITY OF THE LIVING DEAD (PAURA NELLA CITTÀ DEI MORTI VIVENTI) (1980),HORROR
3584,3653,"ENDLESS SUMMER, THE (1966)",DOCUMENTARY
3585,3654,"GUNS OF NAVARONE, THE (1961)",ACTION
3585,3654,"GUNS OF NAVARONE, THE (1961)",DRAMA
3585,3654,"GUNS OF NAVARONE, THE (1961)",WAR
3586,3655,BLOW-OUT (LA GRANDE BOUFFE) (1973),DRAMA
3587,3656,LURED (1947),CRIME
3588,3657,PANDORA AND THE FLYING DUTCHMAN (1951),DRAMA
3589,3658,QUATERMASS AND THE PIT (1967),SCI-FI
3590,3659,QUATERMASS II (1957),SCI-FI
3590,3659,QUATERMASS II (1957),THRILLER
3591,3660,PUPPET MASTER (1989),HORROR
3591,3660,PUPPET MASTER (1989),SCI-FI
3591,3660,PUPPET MASTER (1989),THRILLER
3592,3661,PUPPET MASTER II (1990),HORROR
3592,3661,PUPPET MASTER II (1990),SCI-FI
3592,3661,PUPPET MASTER II (1990),THRILLER
3593,3662,PUPPET MASTER III: TOULON'S REVENGE (1991),HORROR
3593,3662,PUPPET MASTER III: TOULON'S REVENGE (1991),SCI-FI
3593,3662,PUPPET MASTER III: TOULON'S REVENGE (1991),THRILLER
3594,3663,PUPPET MASTER 4 (1993),HORROR
3594,3663,PUPPET MASTER 4 (1993),SCI-FI
3594,3663,PUPPET MASTER 4 (1993),THRILLER
3595,3664,PUPPET MASTER 5: THE FINAL CHAPTER (1994),HORROR
3595,3664,PUPPET MASTER 5: THE FINAL CHAPTER (1994),SCI-FI
3595,3664,PUPPET MASTER 5: THE FINAL CHAPTER (1994),THRILLER
3596,3665,CURSE OF THE PUPPET MASTER (1998),HORROR
3596,3665,CURSE OF THE PUPPET MASTER (1998),SCI-FI
3596,3665,CURSE OF THE PUPPET MASTER (1998),THRILLER
3597,3666,RETRO PUPPETMASTER (1999),HORROR
3597,3666,RETRO PUPPETMASTER (1999),SCI-FI
3597,3666,RETRO PUPPETMASTER (1999),THRILLER
3598,3667,RENT-A-COP (1988),ACTION
3598,3667,RENT-A-COP (1988),COMEDY
3599,3668,ROMEO AND JULIET (1968),DRAMA
3599,3668,ROMEO AND JULIET (1968),ROMANCE
3600,3669,STAY TUNED (1992),COMEDY
3601,3670,"STORY OF G.I. JOE, THE (1945)",WAR
3602,3671,BLAZING SADDLES (1974),COMEDY
3602,3671,BLAZING SADDLES (1974),WESTERN
3603,3672,BENJI (1974),ADVENTURE
3603,3672,BENJI (1974),CHILDREN'S
3604,3673,BENJI THE HUNTED (1987),ADVENTURE
3604,3673,BENJI THE HUNTED (1987),CHILDREN'S
3605,3674,FOR THE LOVE OF BENJI (1977),ADVENTURE
3605,3674,FOR THE LOVE OF BENJI (1977),CHILDREN'S
3606,3675,WHITE CHRISTMAS (1954),MUSICAL
3607,3676,ERASERHEAD (1977),DRAMA
3607,3676,ERASERHEAD (1977),HORROR
3608,3677,BARAKA (1992),DOCUMENTARY
3609,3678,"MAN WITH THE GOLDEN ARM, THE (1955)",DRAMA
3610,3679,"DECLINE OF WESTERN CIVILIZATION, THE (1981)",DOCUMENTARY
3611,3680,"DECLINE OF WESTERN CIVILIZATION PART II: THE METAL YEARS, THE (1988)",DOCUMENTARY
3612,3681,FOR A FEW DOLLARS MORE (1965),WESTERN
3613,3682,MAGNUM FORCE (1973),WESTERN
3614,3683,BLOOD SIMPLE (1984),DRAMA
3614,3683,BLOOD SIMPLE (1984),FILM-NOIR
3615,3684,"FABULOUS BAKER BOYS, THE (1989)",DRAMA
3615,3684,"FABULOUS BAKER BOYS, THE (1989)",ROMANCE
3616,3685,PRIZZI'S HONOR (1985),COMEDY
3616,3685,PRIZZI'S HONOR (1985),DRAMA
3616,3685,PRIZZI'S HONOR (1985),ROMANCE
3617,3686,FLATLINERS (1990),THRILLER
3618,3687,LIGHT YEARS (1988),SCI-FI
3619,3688,PORKY'S (1981),COMEDY
3620,3689,PORKY'S II: THE NEXT DAY (1983),COMEDY
3621,3690,PORKY'S REVENGE (1985),COMEDY
3622,3691,PRIVATE SCHOOL (1983),COMEDY
3623,3692,CLASS OF NUKE 'EM HIGH (1986),COMEDY
3623,3692,CLASS OF NUKE 'EM HIGH (1986),HORROR
3624,3693,"TOXIC AVENGER, THE (1985)",COMEDY
3624,3693,"TOXIC AVENGER, THE (1985)",HORROR
3625,3694,"TOXIC AVENGER, PART II, THE (1989)",COMEDY
3625,3694,"TOXIC AVENGER, PART II, THE (1989)",HORROR
3626,3695,"TOXIC AVENGER PART III: THE LAST TEMPTATION OF TOXIE, THE (1989)",COMEDY
3626,3695,"TOXIC AVENGER PART III: THE LAST TEMPTATION OF TOXIE, THE (1989)",HORROR
3627,3696,NIGHT OF THE CREEPS (1986),COMEDY
3627,3696,NIGHT OF THE CREEPS (1986),HORROR
3627,3696,NIGHT OF THE CREEPS (1986),SCI-FI
3628,3697,PREDATOR 2 (1990),ACTION
3628,3697,PREDATOR 2 (1990),SCI-FI
3628,3697,PREDATOR 2 (1990),THRILLER
3629,3698,"RUNNING MAN, THE (1987)",ACTION
3629,3698,"RUNNING MAN, THE (1987)",ADVENTURE
3629,3698,"RUNNING MAN, THE (1987)",SCI-FI
3630,3699,STARMAN (1984),ADVENTURE
3630,3699,STARMAN (1984),DRAMA
3630,3699,STARMAN (1984),ROMANCE
3630,3699,STARMAN (1984),SCI-FI
3631,3700,"BROTHER FROM ANOTHER PLANET, THE (1984)",DRAMA
3631,3700,"BROTHER FROM ANOTHER PLANET, THE (1984)",SCI-FI
3632,3701,ALIEN NATION (1988),CRIME
3632,3701,ALIEN NATION (1988),DRAMA
3632,3701,ALIEN NATION (1988),SCI-FI
3633,3702,MAD MAX (1979),ACTION
3633,3702,MAD MAX (1979),SCI-FI
3634,3703,MAD MAX 2 (A.K.A. THE ROAD WARRIOR) (1981),ACTION
3634,3703,MAD MAX 2 (A.K.A. THE ROAD WARRIOR) (1981),SCI-FI
3635,3704,MAD MAX BEYOND THUNDERDOME (1985),ACTION
3635,3704,MAD MAX BEYOND THUNDERDOME (1985),SCI-FI
3636,3705,BIRD ON A WIRE (1990),ACTION
3636,3705,BIRD ON A WIRE (1990),ADVENTURE
3636,3705,BIRD ON A WIRE (1990),ROMANCE
3636,3705,BIRD ON A WIRE (1990),THRILLER
3637,3706,ANGEL HEART (1987),FILM-NOIR
3637,3706,ANGEL HEART (1987),MYSTERY
3637,3706,ANGEL HEART (1987),THRILLER
3638,3707,NINE 1/2 WEEKS (1986),DRAMA
3639,3708,FIRESTARTER (1984),HORROR
3639,3708,FIRESTARTER (1984),THRILLER
3640,3709,SLEEPWALKERS (1992),HORROR
3641,3710,ACTION JACKSON (1988),ACTION
3641,3710,ACTION JACKSON (1988),COMEDY
3642,3711,SARAFINA! (1992),DRAMA
3643,3712,SOAPDISH (1991),COMEDY
3644,3713,"LONG WALK HOME, THE (1990)",DRAMA
3645,3714,CLARA'S HEART (1988),DRAMA
3646,3715,BURGLAR (1987),COMEDY
3647,3716,FATAL BEAUTY (1987),ACTION
3647,3716,FATAL BEAUTY (1987),CRIME
3648,3717,GONE IN 60 SECONDS (2000),ACTION
3648,3717,GONE IN 60 SECONDS (2000),CRIME
3649,3718,AMERICAN PIMP (1999),DOCUMENTARY
3650,3719,LOVE'S LABOUR'S LOST (2000),COMEDY
3650,3719,LOVE'S LABOUR'S LOST (2000),ROMANCE
3651,3720,SUNSHINE (1999),DRAMA
3652,3721,TRIXIE (1999),COMEDY
3653,3722,LIVE VIRGIN (1999),COMEDY
3654,3723,HAMLET (1990),DRAMA
3655,3724,COMING HOME (1978),DRAMA
3655,3724,COMING HOME (1978),WAR
3656,3725,AMERICAN POP (1981),ANIMATION
3656,3725,AMERICAN POP (1981),MUSICAL
3657,3726,ASSAULT ON PRECINCT 13 (1976),ACTION
3657,3726,ASSAULT ON PRECINCT 13 (1976),THRILLER
3658,3727,NEAR DARK (1987),COMEDY
3658,3727,NEAR DARK (1987),HORROR
3659,3728,ONE FALSE MOVE (1991),THRILLER
3660,3729,SHAFT (1971),ACTION
3660,3729,SHAFT (1971),CRIME
3661,3730,"CONVERSATION, THE (1974)",DRAMA
3661,3730,"CONVERSATION, THE (1974)",MYSTERY
3662,3731,CUTTER'S WAY (1981),DRAMA
3662,3731,CUTTER'S WAY (1981),THRILLER
3663,3732,"FURY, THE (1978)",HORROR
3664,3733,"PAPER CHASE, THE (1973)",DRAMA
3665,3734,PRINCE OF THE CITY (1981),DRAMA
3666,3735,SERPICO (1973),CRIME
3666,3735,SERPICO (1973),DRAMA
3667,3736,"BIG CARNIVAL, THE (1951)",DRAMA
3668,3737,LONELY ARE THE BRAVE (1962),DRAMA
3668,3737,LONELY ARE THE BRAVE (1962),WESTERN
3669,3738,"SUGARLAND EXPRESS, THE (1974)",DRAMA
3670,3739,TROUBLE IN PARADISE (1932),COMEDY
3670,3739,TROUBLE IN PARADISE (1932),ROMANCE
3671,3740,BIG TROUBLE IN LITTLE CHINA (1986),ACTION
3671,3740,BIG TROUBLE IN LITTLE CHINA (1986),COMEDY
3672,3741,BADLANDS (1973),CRIME
3672,3741,BADLANDS (1973),DRAMA
3673,3742,"BATTLESHIP POTEMKIN, THE (BRONENOSETS POTYOMKIN) (1925)",DRAMA
3673,3742,"BATTLESHIP POTEMKIN, THE (BRONENOSETS POTYOMKIN) (1925)",WAR
3674,3743,BOYS AND GIRLS (2000),COMEDY
3674,3743,BOYS AND GIRLS (2000),ROMANCE
3675,3744,SHAFT (2000),ACTION
3675,3744,SHAFT (2000),CRIME
3676,3745,TITAN A.E. (2000),ADVENTURE
3676,3745,TITAN A.E. (2000),ANIMATION
3676,3745,TITAN A.E. (2000),SCI-FI
3677,3746,BUTTERFLY (LA LENGUA DE LAS MARIPOSAS) (2000),DRAMA
3677,3746,BUTTERFLY (LA LENGUA DE LAS MARIPOSAS) (2000),WAR
3678,3747,JESUS' SON (1999),DRAMA
3679,3748,"MATCH, THE (1999)",COMEDY
3679,3748,"MATCH, THE (1999)",ROMANCE
3680,3749,TIME REGAINED (LE TEMPS RETROUVÉ) (1999),DRAMA
3681,3750,BORICUA'S BOND (2000),DRAMA
3682,3751,CHICKEN RUN (2000),ANIMATION
3682,3751,CHICKEN RUN (2000),CHILDREN'S
3682,3751,CHICKEN RUN (2000),COMEDY
3683,3752,"ME, MYSELF AND IRENE (2000)",COMEDY
3684,3753,"PATRIOT, THE (2000)",ACTION
3684,3753,"PATRIOT, THE (2000)",DRAMA
3684,3753,"PATRIOT, THE (2000)",WAR
3685,3754,"ADVENTURES OF ROCKY AND BULLWINKLE, THE (2000)",ANIMATION
3685,3754,"ADVENTURES OF ROCKY AND BULLWINKLE, THE (2000)",CHILDREN'S
3685,3754,"ADVENTURES OF ROCKY AND BULLWINKLE, THE (2000)",COMEDY
3686,3755,"PERFECT STORM, THE (2000)",ACTION
3686,3755,"PERFECT STORM, THE (2000)",ADVENTURE
3686,3755,"PERFECT STORM, THE (2000)",THRILLER
3687,3756,"GOLDEN BOWL, THE (2000)",DRAMA
3688,3757,ASYLUM (1972),HORROR
3689,3758,COMMUNION (1989),DRAMA
3689,3758,COMMUNION (1989),SCI-FI
3689,3758,COMMUNION (1989),THRILLER
3690,3759,FUN AND FANCY FREE (1947),ANIMATION
3690,3759,FUN AND FANCY FREE (1947),CHILDREN'S
3690,3759,FUN AND FANCY FREE (1947),MUSICAL
3691,3760,"KENTUCKY FRIED MOVIE, THE (1977)",COMEDY
3692,3761,"BLOOD IN, BLOOD OUT (A.K.A. BOUND BY HONOR) (1993)",CRIME
3692,3761,"BLOOD IN, BLOOD OUT (A.K.A. BOUND BY HONOR) (1993)",DRAMA
3693,3762,DAUGHTER OF DR. JECKYLL (1957),HORROR
3694,3763,F/X (1986),ACTION
3694,3763,F/X (1986),CRIME
3694,3763,F/X (1986),THRILLER
3695,3764,F/X 2 (1992),ACTION
3695,3764,F/X 2 (1992),CRIME
3695,3764,F/X 2 (1992),THRILLER
3696,3765,"HOT SPOT, THE (1990)",DRAMA
3696,3765,"HOT SPOT, THE (1990)",ROMANCE
3697,3766,MISSING IN ACTION (1984),ACTION
3697,3766,MISSING IN ACTION (1984),WAR
3698,3767,MISSING IN ACTION 2: THE BEGINNING (1985),ACTION
3698,3767,MISSING IN ACTION 2: THE BEGINNING (1985),WAR
3699,3768,BRADDOCK: MISSING IN ACTION III (1988),ACTION
3699,3768,BRADDOCK: MISSING IN ACTION III (1988),WAR
3700,3769,THUNDERBOLT AND LIGHTFOOT (1974),ACTION
3701,3770,DREAMSCAPE (1984),ADVENTURE
3701,3770,DREAMSCAPE (1984),CRIME
3701,3770,DREAMSCAPE (1984),SCI-FI
3701,3770,DREAMSCAPE (1984),THRILLER
3702,3771,"GOLDEN VOYAGE OF SINBAD, THE (1974)",ACTION
3702,3771,"GOLDEN VOYAGE OF SINBAD, THE (1974)",ADVENTURE
3703,3772,HATCHET FOR THE HONEYMOON (ROSSO SEGNO DELLA FOLLIA) (1969),HORROR
3704,3773,HOUSE PARTY (1990),COMEDY
3705,3774,HOUSE PARTY 2 (1991),COMEDY
3706,3775,MAKE MINE MUSIC (1946),ANIMATION
3706,3775,MAKE MINE MUSIC (1946),CHILDREN'S
3706,3775,MAKE MINE MUSIC (1946),MUSICAL
3707,3776,MELODY TIME (1948),ANIMATION
3707,3776,MELODY TIME (1948),CHILDREN'S
3707,3776,MELODY TIME (1948),MUSICAL
3708,3777,NEKROMANTIK (1987),COMEDY
3708,3777,NEKROMANTIK (1987),HORROR
3709,3778,ON OUR MERRY WAY (1948),COMEDY
3709,3778,ON OUR MERRY WAY (1948),DRAMA
3710,3779,PROJECT MOON BASE (1953),SCI-FI
3711,3780,ROCKETSHIP X-M (1950),SCI-FI
3712,3781,SHAFT IN AFRICA (1973),ACTION
3712,3781,SHAFT IN AFRICA (1973),CRIME
3713,3782,SHAFT'S BIG SCORE! (1972),ACTION
3713,3782,SHAFT'S BIG SCORE! (1972),CRIME
3714,3783,CROUPIER (1998),CRIME
3714,3783,CROUPIER (1998),DRAMA
3715,3784,"KID, THE (2000)",COMEDY
3716,3785,SCARY MOVIE (2000),COMEDY
3716,3785,SCARY MOVIE (2000),HORROR
3717,3786,BUT I'M A CHEERLEADER (1999),COMEDY
3718,3787,SHOWER (XIZHAO) (1999),COMEDY
3719,3788,BLOWUP (1966),DRAMA
3719,3788,BLOWUP (1966),MYSTERY
3720,3789,"PAWNBROKER, THE (1965)",DRAMA
3721,3790,GROOVE (2000),DRAMA
3722,3791,FOOTLOOSE (1984),DRAMA
3723,3792,DUEL IN THE SUN (1946),WESTERN
3724,3793,X-MEN (2000),ACTION
3724,3793,X-MEN (2000),SCI-FI
3725,3794,CHUCK & BUCK (2000),COMEDY
3725,3794,CHUCK & BUCK (2000),DRAMA
3726,3795,"FIVE SENSES, THE (1999)",DRAMA
3727,3796,"WISDOM OF CROCODILES, THE (A.K.A. IMMORTALITY) (2000)",ROMANCE
3727,3796,"WISDOM OF CROCODILES, THE (A.K.A. IMMORTALITY) (2000)",THRILLER
3728,3797,"IN CROWD, THE (2000)",THRILLER
3729,3798,WHAT LIES BENEATH (2000),THRILLER
3730,3799,POKÉMON THE MOVIE 2000 (2000),ANIMATION
3730,3799,POKÉMON THE MOVIE 2000 (2000),CHILDREN'S
3731,3800,CRIMINAL LOVERS (LES AMANTS CRIMINELS) (1999),DRAMA
3731,3800,CRIMINAL LOVERS (LES AMANTS CRIMINELS) (1999),ROMANCE
3732,3801,ANATOMY OF A MURDER (1959),DRAMA
3732,3801,ANATOMY OF A MURDER (1959),MYSTERY
3733,3802,FREEJACK (1992),ACTION
3733,3802,FREEJACK (1992),SCI-FI
3734,3803,GREASER'S PALACE (1972),DRAMA
3735,3804,H.O.T.S. (1979),COMEDY
3736,3805,KNIGHTRIDERS (1981),ACTION
3736,3805,KNIGHTRIDERS (1981),ADVENTURE
3736,3805,KNIGHTRIDERS (1981),DRAMA
3737,3806,MACKENNA'S GOLD (1969),WESTERN
3738,3807,SINBAD AND THE EYE OF THE TIGER (1977),ACTION
3738,3807,SINBAD AND THE EYE OF THE TIGER (1977),ADVENTURE
3739,3808,TWO WOMEN (LA CIOCIARA) (1961),DRAMA
3739,3808,TWO WOMEN (LA CIOCIARA) (1961),WAR
3740,3809,WHAT ABOUT BOB? (1991),COMEDY
3741,3810,WHITE SANDS (1992),DRAMA
3741,3810,WHITE SANDS (1992),THRILLER
3742,3811,BREAKER MORANT (1980),DRAMA
3742,3811,BREAKER MORANT (1980),WAR
3743,3812,EVERYTHING YOU ALWAYS WANTED TO KNOW ABOUT SEX (1972),COMEDY
3744,3813,INTERIORS (1978),DRAMA
3745,3814,LOVE AND DEATH (1975),COMEDY
3746,3816,"OFFICIAL STORY, THE (LA HISTORIA OFICIAL) (1985)",DRAMA
3747,3817,"OTHER SIDE OF SUNDAY, THE (SØNDAGSENGLER) (1996)",COMEDY
3747,3817,"OTHER SIDE OF SUNDAY, THE (SØNDAGSENGLER) (1996)",DRAMA
3748,3818,POT O' GOLD (1941),COMEDY
3748,3818,POT O' GOLD (1941),MUSICAL
3749,3819,TAMPOPO (1986),COMEDY
3750,3820,THOMAS AND THE MAGIC RAILROAD (2000),CHILDREN'S
